Date,Open,High,Low,Close,Volume
2018-01-11,10.45,10.648,10.442,10.641,18975068
2018-01-12,10.687,10.735,10.612,10.704,24032108
2018-01-16,10.505,10.529,10.344,10.419,51602462
2018-01-17,10.459,10.569,10.442,10.562,37148734
2018-01-18,10.616,10.671,10.474,10.562,33191757
2018-01-19,10.601,10.624,10.463,10.569,33068175
2018-01-22,10.505,10.537,10.402,10.537,24983315
2018-01-23,10.118,10.146,9.951,10.046,62228582
2018-01-24,10.276,10.526,10.158,10.427,45846293
2018-01-25,10.498,10.505,10.211,10.245,33642887
2018-01-26,10.307,10.434,10.199,10.371,36433834
2018-01-29,10.45,10.474,10.261,10.324,18934853
2018-01-30,10.332,10.371,10.199,10.276,27650857
2018-01-31,10.608,10.616,10.225,10.355,33639869
2018-02-01,10.427,10.562,10.427,10.427,31983343
2018-02-02,10.181,10.228,9.913,9.92,40915133
2018-02-05,10,10.252,9.611,9.802,45494934
2018-02-06,9.754,10.363,9.715,10.332,47510709
2018-02-07,10.285,10.391,10.031,10.055,54240697
2018-02-08,10.086,10.181,9.764,9.777,53264849
2018-02-09,10.078,10.228,9.777,10.211,60305768
2018-02-12,10.276,10.419,10.228,10.34,31002276
2018-02-13,10.293,10.537,10.267,10.498,25973367
2018-02-14,10.363,11.076,10.347,11.076,54818309
2018-02-15,11.098,11.218,11.012,11.179,36023372
2018-02-16,11.106,11.368,11.036,11.17,32781332
2018-02-20,11.059,11.305,11.059,11.059,31113994
2018-02-21,11.106,11.15,10.791,10.806,40143389
2018-02-22,11.012,11.076,10.917,11.059,21858782
2018-02-23,11.233,11.249,11.09,11.233,34586756
2018-02-26,11.47,11.604,11.36,11.59,33385731
2018-02-27,11.526,11.565,11.322,11.462,34677110
2018-02-28,11.376,11.404,10.846,10.861,45091491
2018-03-01,10.956,11.044,10.608,10.744,38619708
2018-03-02,10.537,10.616,10.319,10.593,31795831
2018-03-05,10.427,10.641,10.355,10.616,24002757
2018-03-06,10.942,10.956,10.656,10.704,24175053
2018-03-07,10.488,10.575,10.344,10.488,28370753
2018-03-08,10.32,10.32,10.058,10.121,29963097
2018-03-09,10.145,10.344,10.145,10.288,24086028
2018-03-12,10.328,10.4,10.225,10.376,18213863
2018-03-13,10.408,10.484,10.245,10.296,31330417
2018-03-14,10.52,10.592,10.36,10.408,18345846
2018-03-15,10.336,10.344,10.189,10.257,18188487
2018-03-16,10.208,10.312,10.198,10.216,20703735
2018-03-19,9.953,10.002,9.841,9.953,30386305
2018-03-20,9.953,10.121,9.858,10.017,18543606
2018-03-21,10.017,10.376,10.017,10.367,39206677
2018-03-22,10.081,10.208,10.025,10.041,36625291
2018-03-23,9.986,10.185,9.906,9.986,28523295
2018-03-26,10.185,10.202,10.017,10.129,19278384
2018-03-27,10.136,10.136,9.714,9.763,24918704
2018-03-28,9.658,9.969,9.522,9.938,46440890
2018-03-29,10.049,10.288,10.049,10.153,29100733
2018-04-02,10.241,10.431,10.202,10.305,33237755
2018-04-03,10.431,10.46,10.153,10.202,19012354
2018-04-04,9.928,10.153,9.853,10.097,22013479
2018-04-05,10.367,10.471,10.233,10.336,23075060
2018-04-06,10.129,10.248,9.953,10.105,18753811
2018-04-09,10.064,10.136,9.906,9.976,21894866
2018-04-10,10.257,10.467,10.18,10.457,30021854
2018-04-11,10.457,10.536,10.353,10.488,26009231
2018-04-12,10.497,10.556,10.392,10.44,13671424
2018-04-13,10.528,10.56,10.367,10.471,13975260
2018-04-16,10.465,10.471,10.281,10.36,14117173
2018-04-17,10.471,10.757,10.448,10.727,26966072
2018-04-18,11.039,11.321,11.03,11.183,39275525
2018-04-19,11.19,11.302,11.11,11.271,24482218
2018-04-20,11.134,11.214,11.054,11.174,19856290
2018-04-23,10.966,11.134,10.895,10.966,19311451
2018-04-24,11.039,11.19,10.999,11.134,37716695
2018-04-25,10.895,11.07,10.792,10.919,32853904
2018-04-26,10.95,11.23,10.847,11.174,27095240
2018-04-27,11.254,11.262,10.987,11.134,25873625
2018-04-30,11.087,11.198,11.035,11.047,16414783
2018-05-01,11.102,11.102,10.695,10.807,19783217
2018-05-02,11.006,11.11,10.91,10.959,21983033
2018-05-03,11.006,11.158,10.87,11.087,24715961
2018-05-04,11.094,11.31,11.07,11.238,24161346
2018-05-07,11.143,11.198,11.035,11.054,17898453
2018-05-08,10.95,11.11,10.919,10.966,30556743
2018-05-09,10.999,11.163,10.935,11.119,22175643
2018-05-10,11.31,11.553,11.302,11.525,25551091
2018-05-11,11.644,11.933,11.557,11.661,28641886
2018-05-14,11.836,11.972,11.764,11.947,31103006
2018-05-15,11.638,11.917,11.55,11.9,28845607
2018-05-16,12.061,12.164,12.013,12.077,29444471
2018-05-17,11.94,12.044,11.877,11.996,30794746
2018-05-18,11.741,11.869,11.414,11.638,30239773
2018-05-21,11.822,11.852,11.478,11.502,26174727
2018-05-22,11.406,11.598,11.383,11.486,31975531
2018-05-23,11.302,11.505,11.23,11.445,27776583
2018-05-24,11.598,11.629,11.306,11.502,28192754
2018-05-25,11.343,11.349,11.134,11.198,24042812
2018-05-29,10.959,11.174,10.695,10.727,40031257
2018-05-30,10.72,10.999,10.663,10.807,32353136
2018-05-31,10.926,11.015,10.831,10.855,20266349
2018-06-01,11.006,11.262,10.799,11.198,37058724
2018-06-04,11.31,11.349,11.039,11.223,30947848
2018-06-05,11.278,11.445,11.223,11.302,31229635
2018-06-06,11.469,11.756,11.414,11.669,31684425
2018-06-07,11.557,11.557,10.72,11.047,54353652
2018-06-08,11.198,11.254,10.866,10.975,36208678
2018-06-11,11.07,11.238,10.895,10.926,23142035
2018-06-12,11.03,11.294,11.015,11.143,25192237
2018-06-13,11.158,11.198,10.919,11.102,21780424
2018-06-14,11.094,11.126,10.87,10.903,36031720
2018-06-15,10.784,10.784,10.425,10.511,30880405
2018-06-18,10.305,10.567,10.272,10.511,23731387
2018-06-19,10.058,10.452,10.002,10.353,33953396
2018-06-20,10.511,10.528,10.272,10.367,25656332
2018-06-21,10.312,10.344,10.021,10.041,28192373
2018-06-22,10.265,10.296,10.105,10.225,32865050
2018-06-25,10.089,10.153,9.798,10.009,33845193
2018-06-26,10.121,10.233,9.877,10.193,31785022
2018-06-27,10.153,10.305,9.928,9.946,25649249
2018-06-28,9.913,10.288,9.906,10.202,25175955
2018-06-29,10.312,10.392,10.161,10.233,16357883
2018-07-02,10.002,10.089,9.953,9.969,17476348
2018-07-03,10.129,10.161,9.969,10.017,12466746
2018-07-05,9.913,10.171,9.913,10.121,17020471
2018-07-06,10.058,10.448,10.025,10.4,20413794
2018-07-09,10.536,10.56,10.305,10.511,15303163
2018-07-10,10.511,10.56,10.336,10.448,16917730
2018-07-11,10.185,10.257,10.025,10.097,21575948
2018-07-12,10.233,10.471,10.145,10.392,26132602
2018-07-13,10.511,10.536,10.281,10.488,19220908
2018-07-16,10.471,10.497,10.272,10.367,13039558
2018-07-17,10.408,10.615,10.372,10.575,19635204
2018-07-18,10.695,10.766,10.552,10.704,18216142
2018-07-19,10.457,10.48,10.176,10.281,28020883
2018-07-20,10.4,10.504,10.312,10.32,22140682
2018-07-23,10.344,10.596,10.233,10.511,26280175
2018-07-24,11.094,11.134,10.95,10.991,34328598
2018-07-25,10.991,11.174,10.935,11.174,29891988
2018-07-26,11.374,11.414,11.245,11.262,40778764
2018-07-27,11.461,11.573,11.421,11.525,27480597
2018-07-30,11.629,11.644,11.493,11.621,25184225
2018-07-31,11.661,11.714,11.502,11.701,27817160
2018-08-01,11.421,11.478,11.205,11.223,33178582
2018-08-02,10.935,11.238,10.839,11.205,27776353
2018-08-03,11.223,11.668,11.223,11.606,22037635
2018-08-06,11.525,11.628,11.484,11.508,16620544
2018-08-07,11.745,11.812,11.435,11.444,28098460
2018-08-08,11.566,11.624,11.345,11.411,19259431
2018-08-09,11.419,11.435,11.117,11.148,18123459
2018-08-10,10.879,11.022,10.757,10.952,36081715
2018-08-13,10.911,11.08,10.785,10.937,21439877
2018-08-14,11.001,11.182,10.896,11.157,28658621
2018-08-15,10.846,10.87,10.552,10.585,33975705
2018-08-16,10.74,10.764,10.405,10.429,34683702
2018-08-17,10.282,10.683,10.282,10.633,25652997
2018-08-20,10.683,10.74,10.597,10.658,19701786
2018-08-21,10.536,10.691,10.462,10.503,21245770
2018-08-22,10.503,10.757,10.495,10.731,15109312
2018-08-23,10.674,10.7,10.51,10.575,15651883
2018-08-24,10.87,10.879,10.723,10.813,14613537
2018-08-27,10.904,11.165,10.896,11.117,16972919
2018-08-28,11.182,11.235,10.906,10.993,22594653
2018-08-29,11.043,11.117,10.961,10.993,16326024
2018-08-30,10.928,10.969,10.666,10.772,35193021
2018-08-31,10.798,10.87,10.624,10.798,16351322
2018-09-04,10.486,10.486,10.242,10.266,17075127
2018-09-05,10.266,10.429,10.17,10.323,23975973
2018-09-06,10.445,10.67,10.421,10.624,25448428
2018-09-07,10.617,10.757,10.495,10.643,18667494
2018-09-10,10.757,10.789,10.568,10.609,11047176
2018-09-11,10.372,10.437,10.249,10.381,16351272
2018-09-12,10.503,10.666,10.34,10.568,22311247
2018-09-13,10.674,10.715,10.462,10.503,17620753
2018-09-14,10.757,10.879,10.7,10.838,20071987
2018-09-17,10.846,10.99,10.838,10.928,15718687
2018-09-18,11.091,11.419,11.085,11.296,24252894
2018-09-19,11.508,11.78,11.493,11.632,26640267
2018-09-20,11.852,11.905,11.688,11.877,22985985
2018-09-21,11.984,12.351,11.965,12.319,33895735
2018-09-24,12.245,12.425,12.064,12.098,20873046
2018-09-25,12.008,12.482,12.008,12.475,28332473
2018-09-26,12.482,12.507,12.122,12.262,37172956
2018-09-27,12.269,12.286,12.025,12.139,20701677
2018-09-28,12.082,12.377,12.073,12.139,21410338
2018-10-01,12.114,12.373,12.025,12.295,16252694
2018-10-02,12.556,12.924,12.507,12.777,41989103
2018-10-03,12.907,13.194,12.507,12.637,49531844
2018-10-04,12.678,12.691,12.253,12.351,26263103
2018-10-05,12.163,12.335,12.114,12.278,28372408
2018-10-08,12.303,12.563,12.196,12.441,35420776
2018-10-09,12.547,12.793,12.384,12.711,25927348
2018-10-10,12.654,12.704,12.147,12.147,28529584
2018-10-11,12.269,12.507,12.139,12.229,25017516
2018-10-12,12.516,12.671,12.312,12.482,21533514
2018-10-15,12.597,12.829,12.401,12.645,24905534
2018-10-16,12.99,13.002,12.547,12.663,27150426
2018-10-17,12.892,13.104,12.678,13.03,33665261
2018-10-18,12.965,12.965,12.335,12.392,34669414
2018-10-19,12.539,12.72,12.377,12.482,22893156
2018-10-22,12.752,12.912,12.637,12.899,28024420
2018-10-23,12.565,12.597,12.253,12.458,36173178
2018-10-24,12.72,12.736,11.816,11.861,36145521
2018-10-25,12.221,12.245,11.758,12.041,36066391
2018-10-26,11.861,12.441,11.844,12.327,47740075
2018-10-29,12.556,12.605,11.533,11.673,48050270
2018-10-30,11.722,12.015,11.637,11.934,35423508
2018-10-31,12.073,12.413,12.048,12.351,32036041
2018-11-01,12.482,12.866,12.212,12.695,24924903
2018-11-02,12.784,13.022,12.441,12.637,23976720
2018-11-05,12.686,12.784,12.503,12.597,16493850
2018-11-06,12.547,12.624,12.371,12.507,15505250
2018-11-07,12.556,12.614,12.393,12.53,13751008
2018-11-08,12.637,12.784,12.335,12.409,16918982
2018-11-09,12.295,12.303,11.763,11.942,43303319
2018-11-12,12.008,12.025,11.783,11.828,22788083
2018-11-13,11.737,12.057,11.624,11.942,29163883
2018-11-14,11.918,12.057,11.64,11.884,28416516
2018-11-15,11.877,12.262,11.869,12.212,18100055
2018-11-16,12.122,12.298,12.015,12.245,20133618
2018-11-19,12.106,12.122,11.865,12.041,17677893
2018-11-20,11.794,11.794,11.275,11.508,24195433
2018-11-21,11.624,11.754,11.558,11.737,30635506
2018-11-23,11.174,11.182,10.74,10.846,37292146
2018-11-26,10.429,10.753,10.344,10.429,38197710
2018-11-27,10.363,10.585,10.266,10.544,32762986
2018-11-28,10.772,11.099,10.575,11.059,29819647
2018-11-29,11.071,11.117,10.817,11.018,35248459
2018-11-30,11.035,11.342,10.952,11.205,28673426
2018-12-03,11.632,11.681,11.403,11.517,26148945
2018-12-04,11.476,11.599,11.08,11.126,32448846
2018-12-06,10.658,11.091,10.593,11.067,43736727
2018-12-07,11.091,11.231,10.683,10.749,30534361
2018-12-10,10.575,10.666,10.396,10.519,27118511
2018-12-11,10.781,10.808,10.454,10.643,33345206
2018-12-12,10.822,10.87,10.624,10.65,22110147
2018-12-13,10.74,10.764,10.556,10.666,21042277
2018-12-14,10.445,10.731,10.426,10.602,28787262
2018-12-17,10.731,10.965,10.593,10.658,26951878
2018-12-18,10.789,10.924,10.7,10.789,24457885
2018-12-19,10.937,11.043,10.323,10.412,39142635
2018-12-20,10.74,10.838,10.45,10.585,35642493
2018-12-21,10.707,10.822,10.495,10.552,26596483
2018-12-24,10.486,10.658,10.298,10.306,13721859
2018-12-26,10.372,10.691,10.266,10.691,20278884
2018-12-27,10.389,10.624,10.344,10.624,22802146
2018-12-28,10.674,10.764,10.568,10.65,16843790
2018-12-31,10.772,10.846,10.67,10.789,11735850
2019-01-02,10.585,11.026,10.568,11.018,27043610
2019-01-03,10.928,10.945,10.486,10.495,33823567
2019-01-04,10.92,11.525,10.911,11.467,52422858
2019-01-07,11.64,11.681,11.288,11.312,32013529
2019-01-08,11.403,11.574,11.325,11.501,24781420
2019-01-09,11.869,11.991,11.803,11.869,37717785
2019-01-10,11.656,11.78,11.558,11.78,22833461
2019-01-11,11.632,11.656,11.496,11.542,21331250
2019-01-14,11.378,11.632,11.369,11.558,17345513
2019-01-15,11.665,11.665,11.378,11.501,23341755
2019-01-16,11.525,11.583,11.481,11.542,20759454
2019-01-17,11.476,11.964,11.467,11.835,36116367
2019-01-18,12.025,12.033,11.828,11.95,29557314
2019-01-22,11.861,11.901,11.709,11.821,34679567
2019-01-23,11.95,12.098,11.893,12.064,24324592
2019-01-24,12.033,12.237,12.025,12.155,30559757
2019-01-25,12.417,12.637,10.51,11.174,192531974
2019-01-28,9.562,9.66,9.0639,9.1618,183630115
2019-01-29,9.607,9.627,9.3494,9.3902,103036374
2019-01-30,10.192,10.389,10.09,10.298,118569368
2019-01-31,10.335,10.402,10.085,10.175,54649789
2019-02-01,10.201,10.347,10.151,10.282,34106475
2019-02-04,9.922,9.986,9.645,9.938,73169037
2019-02-05,9.914,9.959,9.766,9.906,36262647
2019-02-06,9.692,9.791,9.1527,9.2914,82791218
2019-02-07,9.2189,9.3177,9.0186,9.1364,66970321
2019-02-08,8.9815,9.513,8.9072,9.3177,81772505
2019-02-11,9.3739,9.382,9.0639,9.1781,48470308
2019-02-12,9.2506,9.742,9.2189,9.692,59999530
2019-02-13,9.938,10.032,9.791,9.816,40238051
2019-02-14,9.791,10.005,9.768,9.929,32790701
2019-02-15,10.054,10.118,9.947,10.085,35484358
2019-02-19,9.947,10.077,9.925,9.97,34117964
2019-02-20,9.88,10.126,9.873,10.005,28738579
2019-02-21,9.848,9.922,9.783,9.84,43226833
2019-02-22,9.955,10.233,9.955,10.225,24760388
2019-02-25,10.282,10.306,10.118,10.266,29118814
2019-02-26,10.184,10.282,10.126,10.242,16712927
2019-02-27,10.225,10.29,10.126,10.216,30113959
2019-02-28,10.151,10.242,10.032,10.208,28739987
2019-03-01,9.848,10.151,9.84,10.134,45980844
2019-03-04,9.84,10.208,9.75,10.16,39279847
2019-03-05,10.102,10.56,10.102,10.355,31521643
2019-03-06,10.462,10.462,10.094,10.216,43533055
2019-03-07,10.306,10.326,10.175,10.306,37630984
2019-03-08,10.143,10.315,10.027,10.298,26655734
2019-03-11,10.437,10.624,10.421,10.624,30553475
2019-03-12,10.617,10.806,10.609,10.674,40036488
2019-03-13,10.658,10.945,10.643,10.863,33343917
2019-03-14,10.723,10.798,10.67,10.757,23292766
2019-03-15,10.789,10.961,10.764,10.798,42717513
2019-03-18,10.731,10.896,10.643,10.863,43031225
2019-03-19,10.978,11.435,10.937,11.205,51873373
2019-03-20,11.091,11.162,10.928,11.035,35489359
2019-03-21,11.085,11.141,10.822,11.01,33866090
2019-03-22,10.798,10.846,10.433,10.486,43713162
2019-03-25,10.486,10.65,10.347,10.519,33080225
2019-03-26,10.643,10.764,10.575,10.65,19916044
2019-03-27,10.486,10.609,10.208,10.363,31227855
2019-03-28,10.389,10.454,10.077,10.331,24299123
2019-03-29,10.544,10.854,10.544,10.683,28293662
2019-04-01,11.117,11.205,11.076,11.107,29870147
2019-04-02,11.239,11.272,10.933,11.018,20098676
2019-04-03,11.205,11.223,10.896,10.911,30223157
2019-04-04,10.911,11.133,10.866,11.018,24643721
2019-04-05,11.01,11.043,10.911,10.952,14853514
2019-04-08,11.099,11.329,11.085,11.305,20611493
2019-04-09,11.239,11.246,11.076,11.099,19064397
2019-04-10,11.126,11.239,10.969,11.091,38452531
2019-04-11,10.969,10.985,10.789,10.961,25583494
2019-04-12,11.026,11.126,10.772,10.83,18476274
2019-04-15,10.879,10.904,10.679,10.863,19066278
2019-04-16,10.715,11.141,10.715,11.099,29913217
2019-04-17,11.19,11.26,10.736,10.854,27480463
2019-04-18,10.911,11.01,10.781,10.896,12606216
2019-04-22,10.781,10.806,10.573,10.683,17677754
2019-04-23,10.674,10.781,10.573,10.772,23002379
2019-04-24,10.65,10.65,10.257,10.274,31965008
2019-04-25,10.372,10.389,10.102,10.372,17667189
2019-04-26,10.306,10.486,10.29,10.486,15057955
2019-04-29,10.51,10.536,10.376,10.454,14536167
2019-04-30,10.437,10.519,10.306,10.454,17400544
2019-05-01,10.495,10.499,10.102,10.126,21557001
2019-05-02,10.126,10.143,10.027,10.11,18732096
2019-05-03,10.29,10.507,10.274,10.462,21170094
2019-05-06,10.102,10.278,10.102,10.242,20527839
2019-05-07,10.062,10.225,9.955,10.216,22970094
2019-05-08,10.372,10.396,10.134,10.167,24069347
2019-05-09,10.005,10.077,9.84,10.02,27575989
2019-05-10,10.077,10.306,9.898,10.201,29558056
2019-05-13,9.938,9.986,9.75,9.8,30876554
2019-05-14,9.873,9.88,9.738,9.848,24883804
2019-05-15,9.627,9.912,9.611,9.816,16446514
2019-05-16,9.914,9.959,9.305,9.4146,62113983
2019-05-17,9.3086,9.522,9.2914,9.4799,39473093
2019-05-20,9.4391,9.4645,9.3131,9.3322,25392675
2019-05-21,9.2343,9.686,9.1836,9.579,32100867
2019-05-22,9.898,9.922,9.586,9.611,22116947
2019-05-23,9.4799,9.706,9.3494,9.645,17307140
2019-05-24,9.914,9.979,9.831,9.831,35351822
2019-05-28,10.167,10.326,10.11,10.143,34754359
2019-05-29,10.077,10.208,10.02,10.192,25520334
2019-05-30,10.192,10.306,10.16,10.249,17438208
2019-05-31,10.118,10.602,10.094,10.201,34629722
2019-06-03,10.266,10.31,10.118,10.208,23352632
2019-06-04,10.323,10.355,10.175,10.34,25926435
2019-06-05,10.331,10.355,10.045,10.151,17341925
2019-06-06,10.233,10.296,10.143,10.249,16922454
2019-06-07,10.208,10.355,10.175,10.249,19605009
2019-06-10,10.29,10.331,10.139,10.16,26863064
2019-06-11,10.56,10.887,10.527,10.846,54949127
2019-06-12,10.928,10.993,10.757,10.822,27043131
2019-06-13,11.035,11.099,10.906,10.985,23413505
2019-06-14,10.887,10.904,10.674,10.731,21959443
2019-06-17,10.731,10.749,10.495,10.527,16776779
2019-06-18,10.83,11.076,10.772,11.01,25826720
2019-06-19,11.076,11.126,10.9,11.076,33086172
2019-06-20,11.305,11.452,11.165,11.214,17842463
2019-06-21,11.141,11.251,11.067,11.067,23865509
2019-06-24,11.117,11.198,11.076,11.157,13006080
2019-06-25,11.107,11.165,10.858,10.904,19555542
2019-06-26,11.001,11.05,10.879,10.993,14660714
2019-06-27,10.985,11.059,10.863,10.985,15026812
2019-06-28,11.099,11.107,10.965,10.993,16935779
2019-07-01,11.419,11.467,11.345,11.394,30857134
2019-07-02,11.296,11.353,10.65,10.87,47500660
2019-07-03,10.879,11.026,10.818,10.937,19584717
2019-07-05,10.707,10.74,10.565,10.731,34729872
2019-07-08,10.854,11.059,10.802,10.879,23221640
2019-07-09,10.658,11.018,10.658,10.928,17578540
2019-07-10,11.157,11.394,11.133,11.296,37762704
2019-07-11,11.329,11.426,11.214,11.32,24150938
2019-07-12,11.444,11.447,11.272,11.288,19053423
2019-07-15,11.444,11.525,11.386,11.452,19436528
2019-07-16,11.484,11.599,11.459,11.476,17771992
2019-07-17,11.476,11.477,11.362,11.411,15907773
2019-07-18,11.411,11.517,11.353,11.459,19452396
2019-07-19,11.574,11.606,11.431,11.484,14488431
2019-07-22,11.386,11.493,11.288,11.386,15460781
2019-07-23,11.353,11.362,11.174,11.198,18326705
2019-07-24,11.043,11.059,10.937,10.978,22342516
2019-07-25,10.896,10.956,10.761,10.846,18061224
2019-07-26,10.854,11.018,10.834,10.854,14738364
2019-07-29,10.789,10.838,10.7,10.83,21793027
2019-07-30,10.764,10.87,10.749,10.764,25318348
2019-07-31,10.838,10.887,10.51,10.624,33564275
2019-08-01,10.412,10.503,10.216,10.242,36476924
2019-08-02,10.045,10.16,9.97,10.045,23615795
2019-08-05,9.586,9.603,9.4065,9.4563,33518938
2019-08-06,9.66,9.686,9.4799,9.611,25781136
2019-08-07,9.3902,9.529,9.3177,9.522,25784959
2019-08-08,9.75,9.824,9.712,9.791,25106567
2019-08-09,9.66,9.696,9.4146,9.4473,23379182
2019-08-12,9.2026,9.3539,9.1527,9.2434,16105771
2019-08-13,9.2506,9.648,9.2189,9.571,34228912
2019-08-14,9.2841,9.2841,9.0386,9.0458,29389848
2019-08-15,9.0549,9.0802,8.735,8.9733,25063833
2019-08-16,9.0386,9.0875,8.8664,8.8999,20308971
2019-08-19,9.0232,9.0386,8.6625,8.735,26880243
2019-08-20,8.6788,8.9815,8.6697,8.8256,22869558
2019-08-21,8.744,8.986,8.7277,8.8836,23909020
2019-08-22,8.8836,8.9479,8.744,8.8084,20205356
2019-08-23,8.7848,8.9244,8.4986,8.5555,29875147
2019-08-26,8.5724,8.5875,8.3428,8.4083,18647413
2019-08-27,8.4252,8.629,8.4083,8.4488,25948884
2019-08-28,8.4986,8.6625,8.4252,8.5315,15329521
2019-08-29,8.6462,8.8564,8.6088,8.7685,24616648
2019-08-30,9.0304,9.121,8.9244,8.9969,36619870
2019-09-03,8.9407,9.0304,8.8582,8.9244,20309812
2019-09-04,9.1364,9.2107,9.0956,9.1935,20797306
2019-09-05,9.3739,9.4237,9.2434,9.2678,20263115
2019-09-06,9.2434,9.3585,9.2434,9.276,20585428
2019-09-09,9.276,9.4971,9.2678,9.4971,23175441
2019-09-10,9.4146,9.652,9.3585,9.595,25341655
2019-09-11,9.636,9.764,9.522,9.66,24582182
2019-09-12,9.866,9.986,9.774,9.955,37358830
2019-09-13,10.11,10.126,9.91,9.938,30389123
2019-09-16,9.734,9.795,9.645,9.709,22281728
2019-09-17,9.579,9.786,9.553,9.759,16927928
2019-09-18,9.701,9.766,9.508,9.627,18782255
2019-09-19,9.4971,9.579,9.4473,9.4717,16830734
2019-09-20,9.488,9.558,9.382,9.4717,17748007
2019-09-23,9.4146,9.506,9.3666,9.382,20282308
2019-09-24,9.3177,9.3249,9.1328,9.17,19513513
2019-09-25,9.1527,9.3983,9.1038,9.382,20096616
2019-09-26,9.4645,9.4645,9.305,9.3585,17930184
2019-09-27,9.4391,9.4754,9.276,9.3494,16505658
2019-09-30,9.2597,9.4309,9.2343,9.4065,15707266
2019-10-01,9.3494,9.538,9.3276,9.3666,23735995
2019-10-02,9.1292,9.1781,8.8754,8.8908,43624135
2019-10-03,8.9162,9.1328,8.7767,9.0458,32450022
2019-10-04,9.2026,9.382,9.189,9.3666,26715325
2019-10-07,9.3585,9.4237,9.17,9.1935,15290423
2019-10-08,9.1446,9.1781,9.0304,9.0386,24441736
2019-10-09,9.1527,9.1573,8.9896,9.0875,14868480
2019-10-10,9.1446,9.4192,9.1446,9.3412,27794808
2019-10-11,9.562,9.734,9.546,9.66,28779914
2019-10-14,9.488,9.506,9.3947,9.4717,15875803
2019-10-15,9.4309,9.4799,9.3276,9.3585,23022955
2019-10-16,9.1618,9.227,9.112,9.17,28127840
2019-10-17,9.2434,9.276,9.121,9.1364,18157852
2019-10-18,9.1935,9.2841,9.112,9.121,16114766
2019-10-21,9.2026,9.3086,9.1781,9.3086,12374729
2019-10-22,9.3902,9.513,9.3739,9.4645,21220534
2019-10-23,9.488,9.562,9.4309,9.529,16331573
2019-10-24,9.627,9.636,9.3983,9.4146,23978435
2019-10-25,9.692,9.873,9.686,9.848,34399663
2019-10-28,9.97,10.005,9.88,10.005,26522472
2019-10-29,9.831,9.979,9.831,9.929,19957411
2019-10-30,9.783,9.922,9.652,9.922,19726767
2019-10-31,9.766,9.774,9.488,9.603,19570749
2019-11-01,9.816,9.985,9.807,9.929,30436424
2019-11-04,10.143,10.16,10.054,10.085,17151512
2019-11-05,10.208,10.208,10.077,10.126,21117436
2019-11-06,9.824,10.045,9.824,9.955,23069055
2019-11-07,9.979,10.077,9.866,9.986,27369275
2019-11-08,9.619,9.745,9.579,9.627,22328524
2019-11-11,9.4391,9.506,9.4065,9.4971,74386019
2019-11-12,9.4237,9.4717,9.3276,9.4065,24483819
2019-11-13,9.2841,9.3177,9.1446,9.1781,18166675
2019-11-14,9.2026,9.2796,9.1401,9.1618,15789410
2019-11-15,9.2841,9.4146,9.2434,9.3739,15231028
2019-11-18,9.3086,9.3585,9.227,9.2434,16318618
2019-11-19,9.3585,9.3902,9.247,9.3739,19143484
2019-11-20,9.2506,9.3739,9.1038,9.2107,15180747
2019-11-21,9.2914,9.4146,9.2189,9.382,18660412
2019-11-22,9.652,9.759,9.603,9.725,37334427
2019-11-25,9.831,9.925,9.8,9.84,22827149
2019-11-26,9.791,9.88,9.677,9.84,32025496
2019-11-27,9.75,9.759,9.586,9.709,19038096
2019-11-29,9.636,9.698,9.603,9.619,9108576
2019-12-02,9.8,9.986,9.742,9.929,21926278
2019-12-03,9.831,9.857,9.742,9.816,24774696
2019-12-04,9.866,9.929,9.824,9.898,13040232
2019-12-05,9.848,9.964,9.803,9.914,16300468
2019-12-06,10.045,10.163,10.005,10.134,27305409
2019-12-09,10.216,10.315,10.102,10.126,52354018
2019-12-10,10.094,10.134,10.02,10.062,14399033
2019-12-11,10.175,10.315,10.151,10.29,16616244
2019-12-12,10.278,10.585,10.266,10.56,26816974
2019-12-13,10.585,10.806,10.539,10.683,39143523
2019-12-16,10.904,10.904,10.764,10.764,24996116
2019-12-17,10.723,10.781,10.666,10.707,21963564
2019-12-18,10.691,10.749,10.56,10.7,21990030
2019-12-19,10.74,10.92,10.715,10.813,16443582
2019-12-20,10.92,10.969,10.831,10.854,33241187
2019-12-23,10.952,10.978,10.863,10.879,29058446
2019-12-24,10.904,11.099,10.887,11.018,6419992
2019-12-26,10.969,11.067,10.965,11.035,17947242
2019-12-27,11.009,11.126,11.009,11.059,21903844
2019-12-30,11.093,11.16,11.035,11.035,14099938
2019-12-31,11.035,11.088,10.967,11.043,9811007
2020-01-02,11.135,11.269,11.118,11.252,23202228
2020-01-03,11.068,11.247,11.068,11.118,21241385
2020-01-06,10.943,11.039,10.917,10.993,22966618
2020-01-07,10.917,11.135,10.908,11.068,22545068
2020-01-08,11.026,11.184,10.976,11.059,29783819
2020-01-09,10.976,10.989,10.838,10.866,21442560
2020-01-10,10.934,10.989,10.817,10.851,16800744
2020-01-13,10.843,11.21,10.834,11.144,31175181
2020-01-14,11.269,11.336,11.181,11.252,20998921
2020-01-15,11.244,11.244,11.013,11.093,19039918
2020-01-16,11.109,11.109,10.967,11.009,16378315
2020-01-17,11.269,11.436,11.202,11.403,26333982
2020-01-21,11.319,11.319,11.035,11.086,28291916
2020-01-22,11.184,11.277,11.168,11.226,17027027
